id,asin,price,currency,time,crawlTime,condition,sellerName,sellerId,sellerbewertung,seller_sterne,lieferdatum,lieferpreis,lieferung_durch,ranking,buyBoxWinner,numberOfSellers,trigByReactive,Fulfillment_type,date_diff,price_change_count,price_pct_change
2552847.0,B091PD782Y,277.79,€,2023-04-02 16:00:00,2023-04-02 16:26:33.462255,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,4.5,11. - 13. April,0.0,MusicScout,0.0,True,7.0,f,FBM,10.0,503,-0.00842405854006767
2569088.0,B091PD782Y,280.03,€,2023-04-02 18:00:00,2023-04-02 18:39:15.498140,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,4.5,17. - 25. April,6.99,MusicScout,0.0,True,5.0,f,FBM,19.0,503,0.008063645199611003
2577217.0,B091PD782Y,277.69,€,2023-04-02 19:00:00,2023-04-02 19:45:49.770395,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,4.5,11. - 13. April,0.0,MusicScout,0.0,True,7.0,f,FBM,10.0,503,-0.008356247544905826
2585068.0,B091PD782Y,277.65,€,2023-04-02 20:00:00,2023-04-02 20:51:40.473629,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,4.5,11. - 13. April,0.0,MusicScout,0.0,True,7.0,f,FBM,10.0,503,-0.00014404551838387292
2593326.0,B091PD782Y,279.95,€,2023-04-02 21:00:00,2023-04-02 21:57:47.932158,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,4.5,17. - 25. April,6.99,MusicScout,0.0,True,5.0,f,FBM,19.0,503,0.008283810552854431
2601519.0,B091PD782Y,277.61,€,2023-04-02 23:00:00,2023-04-02 23:03:36.927457,Neu,MusicScout,AHTOZAEWYWWP3,31764.48,4.5,11. - 13. April,0.0,MusicScout,0.0,True,7.0,f,FBM,10.0,503,-0.008358635470619658
2617677.0,B091PD782Y,279.89,€,2023-04-03 01:00:00,2023-04-03 01:16:54.712903,Neu,MusicScout,AHTOZAEWYWWP3,31764.48,4.5,18. - 26. April,6.99,MusicScout,0.0,True,5.0,f,FBM,19.0,503,0.008212960628219301
2644521.0,B091PD782Y,278.21,€,2023-04-03 04:00:00,2023-04-03 04:36:46.044813,Neu,MusicScout,AHTOZAEWYWWP3,31764.48,4.5,12. - 14. April,0.0,MusicScout,0.0,True,7.0,f,FBM,10.0,503,-0.006002358069241542
2653842.0,B091PD782Y,280.51,€,2023-04-03 05:00:00,2023-04-03 05:42:18.868174,Neu,MusicScout,AHTOZAEWYWWP3,31764.48,4.5,18. - 26. April,6.99,MusicScout,0.0,True,5.0,f,FBM,19.0,503,0.008267136335861514
2663041.0,B091PD782Y,278.16,€,2023-04-03 06:00:00,2023-04-03 06:47:41.860362,Neu,MusicScout,AHTOZAEWYWWP3,31764.48,4.5,12. - 14. April,0.0,MusicScout,0.0,True,7.0,f,FBM,10.0,503,-0.008377597946597093
2672288.0,B091PD782Y,278.15,€,2023-04-03 07:00:00,2023-04-03 07:52:58.215260,Neu,MusicScout,AHTOZAEWYWWP3,31764.48,4.5,12. - 14. April,0.0,MusicScout,0.0,True,7.0,f,FBM,10.0,503,-3.595053206806309e-05
2681794.0,B091PD782Y,280.45,€,2023-04-03 08:00:00,2023-04-03 08:58:58.718585,Neu,MusicScout,AHTOZAEWYWWP3,31764.48,4.5,18. - 26. April,6.99,MusicScout,0.0,True,5.0,f,FBM,19.0,503,0.00826891964767218
2691460.0,B091PD782Y,278.1,€,2023-04-03 10:00:00,2023-04-03 10:06:04.846591,Neu,MusicScout,AHTOZAEWYWWP3,31764.48,4.5,12. - 14. April,0.0,MusicScout,0.0,True,7.0,f,FBM,10.0,503,-0.008379390265644382
2700846.0,B091PD782Y,280.43,€,2023-04-03 11:00:00,2023-04-03 11:13:19.364200,Neu,MusicScout,AHTOZAEWYWWP3,31764.48,4.5,18. - 26. April,6.99,MusicScout,0.0,True,5.0,f,FBM,19.0,503,0.008378281193815118
2710479.0,B091PD782Y,278.01,€,2023-04-03 12:00:00,2023-04-03 12:20:18.079946,Neu,MusicScout,AHTOZAEWYWWP3,31764.48,4.5,12. - 14. April,0.0,MusicScout,0.0,True,7.0,f,FBM,10.0,503,-0.008629604535891344
2720088.0,B091PD782Y,278.02,€,2023-04-03 13:00:00,2023-04-03 13:26:19.051642,Neu,MusicScout,AHTOZAEWYWWP3,31764.48,4.5,11. - 12. April,0.0,MusicScout,0.0,True,7.0,f,FBM,8.0,503,3.596992913923458e-05
2729909.0,B091PD782Y,280.33,€,2023-04-03 14:00:00,2023-04-03 14:32:43.473132,Neu,MusicScout,AHTOZAEWYWWP3,31764.48,4.5,18. - 26. April,6.99,MusicScout,0.0,True,5.0,f,FBM,19.0,503,0.00830875476584425
2739734.0,B091PD782Y,277.99,€,2023-04-03 15:00:00,2023-04-03 15:39:03.734048,Neu,MusicScout,AHTOZAEWYWWP3,31764.48,4.5,11. - 12. April,0.0,MusicScout,0.0,True,7.0,f,FBM,8.0,503,-0.008347304962008972
2749308.0,B091PD782Y,280.3,€,2023-04-03 16:00:00,2023-04-03 16:45:13.880565,Neu,MusicScout,AHTOZAEWYWWP3,31764.48,4.5,18. - 26. April,6.99,MusicScout,0.0,True,5.0,f,FBM,19.0,503,0.00830965142631035
2758346.0,B091PD782Y,280.26,€,2023-04-03 17:00:00,2023-04-03 17:51:14.674297,Neu,MusicScout,AHTOZAEWYWWP3,31764.48,4.5,18. - 26. April,6.99,MusicScout,0.0,True,5.0,f,FBM,19.0,503,-0.00014270424545137494
2767364.0,B091PD782Y,280.24,€,2023-04-03 18:00:00,2023-04-03 18:56:26.786522,Neu,MusicScout,AHTOZAEWYWWP3,31764.48,4.5,18. - 26. April,6.99,MusicScout,0.0,True,5.0,f,FBM,19.0,503,-7.136230642967867e-05
2776386.0,B091PD782Y,277.87,€,2023-04-03 20:00:00,2023-04-03 20:02:11.925298,Neu,MusicScout,AHTOZAEWYWWP3,31764.48,4.5,12. - 14. April,0.0,MusicScout,0.0,True,7.0,f,FBM,10.0,503,-0.00845703682557808
2785366.0,B091PD782Y,280.15,€,2023-04-03 21:00:00,2023-04-03 21:07:47.138332,Neu,MusicScout,AHTOZAEWYWWP3,31764.48,4.5,13. - 21. April,6.99,MusicScout,0.0,True,5.0,f,FBM,14.0,503,0.008205275848418125
2794400.0,B091PD782Y,280.13,€,2023-04-03 22:00:00,2023-04-03 22:13:12.226501,Neu,MusicScout,AHTOZAEWYWWP3,31764.48,4.5,13. - 21. April,6.99,MusicScout,0.0,True,5.0,f,FBM,14.0,503,-7.139032661063194e-05
2803400.0,B091PD782Y,280.09,€,2023-04-03 23:00:00,2023-04-03 23:18:26.107533,Neu,MusicScout,AHTOZAEWYWWP3,31764.48,4.5,13. - 21. April,6.99,MusicScout,0.0,True,5.0,f,FBM,14.0,503,-0.00014279084710677736
2812439.0,B091PD782Y,280.08,€,2023-04-04 00:00:00,2023-04-04 00:23:57.864553,Neu,MusicScout,AHTOZAEWYWWP3,31764.48,4.5,14. - 24. April,6.99,MusicScout,0.0,True,5.0,f,FBM,15.0,503,-3.5702809811133385e-05
2821443.0,B091PD782Y,277.66,€,2023-04-04 01:00:00,2023-04-04 01:29:22.235494,Neu,MusicScout,AHTOZAEWYWWP3,31764.48,4.5,8. - 12. April,0.0,MusicScout,0.0,True,7.0,f,FBM,6.0,503,-0.008640388460439685
2848499.0,B091PD782Y,280.55,€,2023-04-04 04:00:00,2023-04-04 04:45:03.144256,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,4.5,20. - 28. April,6.99,MusicScout,0.0,True,5.0,f,FBM,20.0,503,0.010408413167182884
2857498.0,B091PD782Y,283.38,€,2023-04-04 05:00:00,2023-04-04 05:50:19.291900,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,4.5,20. - 28. April,6.99,MusicScout,0.0,True,5.0,f,FBM,20.0,503,0.010087328461949596
2866537.0,B091PD782Y,280.51,€,2023-04-04 06:00:00,2023-04-04 06:55:36.749701,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,4.5,20. - 28. April,6.99,MusicScout,0.0,True,5.0,f,FBM,20.0,503,-0.0101277436657492
2875509.0,B091PD782Y,280.5,€,2023-04-04 08:00:00,2023-04-04 08:00:44.828530,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,4.5,20. - 28. April,6.99,MusicScout,0.0,True,5.0,f,FBM,20.0,503,-3.5649352964184366e-05
2884515.0,B091PD782Y,280.45,€,2023-04-04 09:00:00,2023-04-04 09:06:06.182290,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,4.5,20. - 28. April,6.99,MusicScout,0.0,True,5.0,f,FBM,20.0,503,-0.00017825311942964994
2893550.0,B091PD782Y,280.49,€,2023-04-04 10:00:00,2023-04-04 10:11:09.368522,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,4.5,20. - 28. April,6.99,MusicScout,0.0,True,5.0,f,FBM,20.0,503,0.0001426279194152169
2902520.0,B091PD782Y,280.45,€,2023-04-04 11:00:00,2023-04-04 11:16:16.393507,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,4.5,20. - 28. April,6.99,MusicScout,0.0,True,5.0,f,FBM,20.0,503,-0.000142607579592946
2911488.0,B091PD782Y,280.43,€,2023-04-04 12:00:00,2023-04-04 12:21:26.103400,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,4.5,20. - 28. April,6.99,MusicScout,0.0,True,5.0,f,FBM,20.0,503,-7.131395970749743e-05
2920498.0,B091PD782Y,280.4,€,2023-04-04 13:00:00,2023-04-04 13:26:50.274696,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,4.5,20. - 28. April,6.99,MusicScout,0.0,True,5.0,f,FBM,20.0,503,-0.00010697856862684763
2938603.0,B091PD782Y,280.36,€,2023-04-04 15:00:00,2023-04-04 15:37:14.262111,Neu,MusicScout,AHTOZAEWYWWP3,32102.4,4.5,20. - 28. April,6.99,MusicScout,0.0,True,5.0,f,FBM,20.0,503,-0.00014265335235363885
2947705.0,B091PD782Y,280.32,€,2023-04-04 16:00:00,2023-04-04 16:43:03.026143,Neu,MusicScout,AHTOZAEWYWWP3,32102.4,4.5,20. - 28. April,6.99,MusicScout,0.0,True,5.0,f,FBM,20.0,503,-0.00014267370523624034
2956744.0,B091PD782Y,280.28,€,2023-04-04 17:00:00,2023-04-04 17:48:20.927834,Neu,MusicScout,AHTOZAEWYWWP3,32102.4,4.5,20. - 28. April,6.99,MusicScout,0.0,True,5.0,f,FBM,20.0,503,-0.0001426940639269736
2965811.0,B091PD782Y,280.26,€,2023-04-04 18:00:00,2023-04-04 18:53:20.614398,Neu,MusicScout,AHTOZAEWYWWP3,32102.4,4.5,20. - 28. April,6.99,MusicScout,0.0,True,5.0,f,FBM,20.0,503,-7.135721421425156e-05
2974908.0,B091PD782Y,280.24,€,2023-04-04 19:00:00,2023-04-04 19:58:41.245595,Neu,MusicScout,AHTOZAEWYWWP3,32102.4,4.5,20. - 28. April,6.99,MusicScout,0.0,True,5.0,f,FBM,20.0,503,-7.136230642967867e-05
2983994.0,B091PD782Y,280.15,€,2023-04-04 21:00:00,2023-04-04 21:03:57.460088,Neu,MusicScout,AHTOZAEWYWWP3,32102.4,4.5,20. - 28. April,6.99,MusicScout,0.0,True,5.0,f,FBM,20.0,503,-0.00032115329717397056
2993069.0,B091PD782Y,280.14,€,2023-04-04 22:00:00,2023-04-04 22:09:07.577288,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,5.0,20. - 28. April,6.99,MusicScout,0.0,True,5.0,f,FBM,20.0,503,-3.569516330537148e-05
3002175.0,B091PD782Y,280.09,€,2023-04-04 23:00:00,2023-04-04 23:14:14.440674,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,5.0,20. - 28. April,6.99,MusicScout,0.0,True,5.0,f,FBM,20.0,503,-0.00017848218747773537
3011225.0,B091PD782Y,280.07,€,2023-04-05 00:00:00,2023-04-05 00:19:31.330061,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,6.0,503,-7.140561962215575e-05
3020267.0,B091PD782Y,280.01,€,2023-04-05 01:00:00,2023-04-05 01:25:32.397005,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,6.0,503,-0.00021423215624660763
3047508.0,B091PD782Y,280.55,€,2023-04-05 04:00:00,2023-04-05 04:41:31.610782,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,6.0,503,0.0019285025534803157
3056580.0,B091PD782Y,286.25,€,2023-04-05 05:00:00,2023-04-05 05:46:42.631644,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,6.0,503,0.02031723400463381
3065772.0,B091PD782Y,286.22,€,2023-04-05 06:00:00,2023-04-05 06:51:44.702720,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,6.0,503,-0.00010480349344965667
3075021.0,B091PD782Y,283.85,€,2023-04-05 07:00:00,2023-04-05 07:57:13.126846,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,5.0,15. - 19. April,0.0,MusicScout,0.0,True,7.0,f,FBM,12.0,503,-0.00828034379148912
3084139.0,B091PD782Y,283.36,€,2023-04-05 09:00:00,2023-04-05 09:02:20.435653,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,6.0,503,-0.0017262638717633338
3093298.0,B091PD782Y,272.64,€,2023-04-05 10:00:00,2023-04-05 10:07:17.730054,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,5.0,14. - 17. April,0.0,MusicScout,0.0,True,7.0,f,FBM,10.0,503,-0.03783173348390745
3102442.0,B091PD782Y,274.88,€,2023-04-05 11:00:00,2023-04-05 11:12:29.420313,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,6.0,503,0.008215962441314506
3111608.0,B091PD782Y,274.88,€,2023-04-05 12:00:00,2023-04-05 12:18:00.435884,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,6.0,503,0.0
3120831.0,B091PD782Y,274.86,€,2023-04-05 13:00:00,2023-04-05 13:23:09.585314,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,6.0,503,-7.275902211867358e-05
3130070.0,B091PD782Y,274.84,€,2023-04-05 14:00:00,2023-04-05 14:28:25.323429,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,6.0,503,-7.276431637937009e-05
3139296.0,B091PD782Y,274.81,€,2023-04-05 15:00:00,2023-04-05 15:34:20.833137,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,6.0,503,-0.00010915441711534246
3148514.0,B091PD782Y,274.78,€,2023-04-05 16:00:00,2023-04-05 16:40:09.066437,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,6.0,503,-0.00010916633310298351
3157750.0,B091PD782Y,274.76,€,2023-04-05 17:00:00,2023-04-05 17:45:20.721828,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,6.0,503,-7.278550112810311e-05
3167134.0,B091PD782Y,274.76,€,2023-04-05 18:00:00,2023-04-05 18:50:27.634326,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,6.0,503,0.0
3176511.0,B091PD782Y,274.72,€,2023-04-05 19:00:00,2023-04-05 19:55:42.209157,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,6.0,503,-0.00014558159848576668
3185885.0,B091PD782Y,274.69,€,2023-04-05 21:00:00,2023-04-05 21:01:21.053001,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,6.0,503,-0.00010920209668041636
3195134.0,B091PD782Y,274.68,€,2023-04-05 22:00:00,2023-04-05 22:07:05.287623,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,6.0,503,-3.64046743601687e-05
3204503.0,B091PD782Y,272.31,€,2023-04-05 23:00:00,2023-04-05 23:13:21.155751,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,5.0,15. - 19. April,0.0,MusicScout,0.0,True,7.0,f,FBM,12.0,503,-0.008628221930974234
3213925.0,B091PD782Y,274.63,€,2023-04-06 00:00:00,2023-04-06 00:19:04.861899,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,5.0,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,7.0,503,0.008519701810436597
3223373.0,B091PD782Y,274.57,€,2023-04-06 01:00:00,2023-04-06 01:25:41.142939,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,5.0,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,7.0,503,-0.00021847576739608687
3251735.0,B091PD782Y,280.55,€,2023-04-06 04:00:00,2023-04-06 04:41:51.205602,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,5.0,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,7.0,503,0.021779509778927064
3261105.0,B091PD782Y,277.74,€,2023-04-06 05:00:00,2023-04-06 05:47:12.569867,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,5.0,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,7.0,503,-0.01001603992158262
3270487.0,B091PD782Y,286.2,€,2023-04-06 06:00:00,2023-04-06 06:52:29.807232,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,5.0,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,7.0,503,0.03046014257939067
3279918.0,B091PD782Y,280.48,€,2023-04-06 07:00:00,2023-04-06 07:58:19.394594,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,5.0,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,7.0,503,-0.019986023759608562
3289335.0,B091PD782Y,280.43,€,2023-04-06 09:00:00,2023-04-06 09:03:44.582974,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,5.0,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,7.0,503,-0.0001782658300057971
3298799.0,B091PD782Y,278.07,€,2023-04-06 10:00:00,2023-04-06 10:10:18.334998,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,5.0,18. - 20. April,0.0,MusicScout,0.0,True,7.0,f,FBM,13.0,503,-0.008415647398637871
3308298.0,B091PD782Y,278.06,€,2023-04-06 11:00:00,2023-04-06 11:16:31.137872,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,5.0,17. - 18. April,0.0,MusicScout,0.0,True,7.0,f,FBM,11.0,503,-3.59621677994415e-05
3317791.0,B091PD782Y,280.34,€,2023-04-06 12:00:00,2023-04-06 12:21:33.367205,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,5.0,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,7.0,503,0.008199669136157661
3327247.0,B091PD782Y,280.31,€,2023-04-06 13:00:00,2023-04-06 13:26:43.426712,Neu,MusicScout,AHTOZAEWYWWP3,32101.45,5.0,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,7.0,503,-0.00010701291289139103
3336713.0,B091PD782Y,280.26,€,2023-04-06 14:00:00,2023-04-06 14:31:37.386940,Neu,MusicScout,AHTOZAEWYWWP3,32103.35,5.0,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,7.0,503,-0.00017837394313446886
3346116.0,B091PD782Y,280.22,€,2023-04-06 15:00:00,2023-04-06 15:36:30.013189,Neu,MusicScout,AHTOZAEWYWWP3,32103.35,5.0,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,7.0,503,-0.00014272461285935734
3355574.0,B091PD782Y,280.18,€,2023-04-06 16:00:00,2023-04-06 16:41:42.108303,Neu,MusicScout,AHTOZAEWYWWP3,32103.35,5.0,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,7.0,503,-0.00014274498608246589
3365103.0,B091PD782Y,280.12,€,2023-04-06 17:00:00,2023-04-06 17:46:54.587138,Neu,MusicScout,AHTOZAEWYWWP3,32104.3,5.0,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,7.0,503,-0.0002141480476836044
3374562.0,B091PD782Y,280.07,€,2023-04-06 18:00:00,2023-04-06 18:51:56.000373,Neu,MusicScout,AHTOZAEWYWWP3,32104.3,5.0,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,7.0,503,-0.0001784949307439554
3384002.0,B091PD782Y,280.07,€,2023-04-06 19:00:00,2023-04-06 19:58:09.682238,Neu,MusicScout,AHTOZAEWYWWP3,32104.3,5.0,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,7.0,503,0.0
3393442.0,B091PD782Y,280.06,€,2023-04-06 21:00:00,2023-04-06 21:03:23.081670,Neu,MusicScout,AHTOZAEWYWWP3,32104.3,5.0,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,7.0,503,-3.570535937436059e-05
3402865.0,B091PD782Y,280.0,€,2023-04-06 22:00:00,2023-04-06 22:09:08.934398,Neu,MusicScout,AHTOZAEWYWWP3,32104.3,5.0,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,7.0,503,-0.0002142398057559669
3412395.0,B091PD782Y,279.95,€,2023-04-06 23:00:00,2023-04-06 23:14:28.688089,Neu,MusicScout,AHTOZAEWYWWP3,32104.3,5.0,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,7.0,503,-0.00017857142857147235
3421916.0,B091PD782Y,279.95,€,2023-04-07 00:00:00,2023-04-07 00:19:40.358465,Neu,MusicScout,AHTOZAEWYWWP3,32104.3,5.0,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,6.0,503,0.0
3431448.0,B091PD782Y,279.9,€,2023-04-07 01:00:00,2023-04-07 01:25:26.782589,Neu,MusicScout,AHTOZAEWYWWP3,32104.3,5.0,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,6.0,503,-0.00017860332202179752
3459699.0,B091PD782Y,280.55,€,2023-04-07 04:00:00,2023-04-07 04:41:33.174879,Neu,MusicScout,AHTOZAEWYWWP3,32104.3,5.0,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,6.0,503,0.0023222579492676587
3469113.0,B091PD782Y,281.02,€,2023-04-07 05:00:00,2023-04-07 05:46:42.630830,Neu,MusicScout,AHTOZAEWYWWP3,32105.25,5.0,17. - 18. April,0.0,MusicScout,0.0,True,7.0,f,FBM,10.0,503,0.001675280698627546
3478674.0,B091PD782Y,286.22,€,2023-04-07 06:00:00,2023-04-07 06:51:52.980429,Neu,MusicScout,AHTOZAEWYWWP3,32105.25,5.0,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,6.0,503,0.018504021066116483
3486262.0,B091PD782Y,280.51,€,2023-04-07 07:00:00,2023-04-07 07:56:09.413171,Neu,MusicScout,AHTOZAEWYWWP3,32105.25,5.0,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,6.0,503,-0.01994968905038097
3495871.0,B091PD782Y,280.5,€,2023-04-07 09:00:00,2023-04-07 09:01:23.471448,Neu,MusicScout,AHTOZAEWYWWP3,32105.25,5.0,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,6.0,503,-3.5649352964184366e-05
3505409.0,B091PD782Y,280.49,€,2023-04-07 10:00:00,2023-04-07 10:06:54.601199,Neu,MusicScout,AHTOZAEWYWWP3,32106.2,5.0,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,6.0,503,-3.565062388588558e-05
3514965.0,B091PD782Y,280.45,€,2023-04-07 11:00:00,2023-04-07 11:12:14.621328,Neu,MusicScout,AHTOZAEWYWWP3,32106.2,5.0,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,6.0,503,-0.000142607579592946
3524503.0,B091PD782Y,280.48,€,2023-04-07 12:00:00,2023-04-07 12:17:11.043111,Neu,MusicScout,AHTOZAEWYWWP3,32106.2,5.0,19. - 27. April,6.99,MusicScout,0.0,True,5.0,f,FBM,16.0,503,0.00010697093956157921
3533966.0,B091PD782Y,280.44,€,2023-04-07 13:00:00,2023-04-07 13:22:08.567200,Neu,MusicScout,AHTOZAEWYWWP3,32106.2,5.0,19. - 27. April,6.99,MusicScout,0.0,True,5.0,f,FBM,16.0,503,-0.00014261266400461547
3543463.0,B091PD782Y,280.4,€,2023-04-07 14:00:00,2023-04-07 14:27:20.731854,Neu,MusicScout,AHTOZAEWYWWP3,32106.2,5.0,19. - 27. April,6.99,MusicScout,0.0,True,5.0,f,FBM,16.0,503,-0.00014263300527750378
3552964.0,B091PD782Y,280.38,€,2023-04-07 15:00:00,2023-04-07 15:32:33.200493,Neu,MusicScout,AHTOZAEWYWWP3,32106.2,5.0,19. - 27. April,6.99,MusicScout,0.0,True,5.0,f,FBM,16.0,503,-7.132667617681943e-05
3562465.0,B091PD782Y,280.33,€,2023-04-07 16:00:00,2023-04-07 16:38:23.161721,Neu,MusicScout,AHTOZAEWYWWP3,32106.2,5.0,19. - 27. April,6.99,MusicScout,0.0,True,5.0,f,FBM,16.0,503,-0.00017832941008633085
3571927.0,B091PD782Y,280.31,€,2023-04-07 17:00:00,2023-04-07 17:43:31.853683,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,19. - 27. April,6.99,MusicScout,0.0,True,5.0,f,FBM,16.0,503,-7.134448685475192e-05
3581427.0,B091PD782Y,280.28,€,2023-04-07 18:00:00,2023-04-07 18:48:51.924284,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,19. - 27. April,6.99,MusicScout,0.0,True,5.0,f,FBM,16.0,503,-0.00010702436588072572
3590935.0,B091PD782Y,280.26,€,2023-04-07 19:00:00,2023-04-07 19:54:22.670287,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,19. - 27. April,6.99,MusicScout,0.0,True,5.0,f,FBM,16.0,503,-7.135721421425156e-05
3600471.0,B091PD782Y,280.25,€,2023-04-07 20:00:00,2023-04-07 20:59:36.983557,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,19. - 27. April,6.99,MusicScout,0.0,True,5.0,f,FBM,16.0,503,-3.5681153214839334e-05
3609963.0,B091PD782Y,280.22,€,2023-04-07 22:00:00,2023-04-07 22:05:28.917899,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,19. - 27. April,6.99,MusicScout,0.0,True,5.0,f,FBM,16.0,503,-0.00010704727921484469
